gene_name	gene_biotype	num_isoforms_total	num_protein_coding_isoforms	num_retained_intron_isoforms	num_nonsense_mediated_decay_isoforms	num_protein_coding_CDS_not_defined_isoforms	num_non_coding_isoforms	source
CCDC154	protein_coding	4	2	1	1	0	0	ensembl
ENSG00000279930	TEC	1	0	0	0	0	1	ensembl
CLCN7	protein_coding	16	5	9	1	1	0	ensembl
ENSG00000261641	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000260051	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000261430	lncRNA	1	0	0	0	0	1	ensembl
PTX4	protein_coding	3	3	0	0	0	0	ensembl
TELO2	protein_coding	8	2	3	1	2	0	ensembl
IFT140	protein_coding	11	5	4	1	1	0	ensembl
ENSG00000260646	lncRNA	1	0	0	0	0	1	ensembl
TMEM204	protein_coding	2	2	0	0	0	0	ensembl
ENSG00000280062	TEC	1	0	0	0	0	1	ensembl
ENSG00000280231	TEC	1	0	0	0	0	1	ensembl
ENSG00000280327	TEC	1	0	0	0	0	1	ensembl
ENSG00000260954	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000260989	lncRNA	1	0	0	0	0	1	ensembl
CRAMP1	protein_coding	9	4	5	0	0	0	ensembl
ENSG00000226890	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000261732	protein_coding	1	0	0	1	0	0	ensembl
ENSG00000308363	lncRNA	1	0	0	0	0	1	ensembl
JPT2	protein_coding	14	10	1	1	2	0	ensembl
ENSG00000278987	TEC	1	0	0	0	0	1	ensembl
MAPK8IP3	protein_coding	19	5	11	1	2	0	ensembl
ENSG00000275092	lncRNA	1	0	0	0	0	1	ensembl
MAPK8IP3-AS1	lncRNA	4	0	0	0	0	4	ensembl
MIR3177	miRNA	1	0	0	0	0	1	ensembl
ENSG00000261207	lncRNA	1	0	0	0	0	1	ensembl
NME3	protein_coding	11	3	6	2	0	0	ensembl
MRPS34	protein_coding	3	2	1	0	0	0	ensembl
EME2	protein_coding	6	1	3	2	0	0	ensembl
SPSB3	protein_coding	12	3	9	0	0	0	ensembl
NUBP2	protein_coding	16	7	5	3	1	0	ensembl
IGFALS	protein_coding	3	3	0	0	0	0	ensembl
HAGH	protein_coding	12	7	4	0	1	0	ensembl
FAHD1	protein_coding	3	3	0	0	0	0	ensembl
MEIOB	protein_coding	6	4	1	1	0	0	ensembl
ENSG00000260541	lncRNA	1	0	0	0	0	1	ensembl
LINC02124	lncRNA	4	0	0	0	0	4	ensembl
LINC00254	lncRNA	2	0	0	0	0	2	ensembl
HS3ST6	protein_coding	1	1	0	0	0	0	ensembl
ENSG00000295631	lncRNA	1	0	0	0	0	1	ensembl
MSRB1	protein_coding	5	3	1	0	1	0	ensembl
ENSG00000295233	lncRNA	2	0	0	0	0	2	ensembl
RPL3L	protein_coding	3	2	0	0	1	0	ensembl
NDUFB10	protein_coding	5	4	1	0	0	0	ensembl
RPS2	protein_coding	17	8	8	1	0	0	ensembl
SNORA10	snoRNA	1	0	0	0	0	1	ensembl
SNORA64	snoRNA	1	0	0	0	0	1	ensembl
SNHG9	lncRNA	3	0	0	0	0	3	ensembl
SNORA78	snoRNA	1	0	0	0	0	1	ensembl
RNF151	protein_coding	3	3	0	0	0	0	ensembl
ENSG00000277602	lncRNA	1	0	0	0	0	1	ensembl
TBL3	protein_coding	7	2	4	1	0	0	ensembl
NOXO1	protein_coding	7	5	2	0	0	0	ensembl
GFER	protein_coding	5	4	1	0	0	0	ensembl
ENSG00000261790	lncRNA	4	0	0	0	0	4	ensembl
SYNGR3	protein_coding	5	4	1	0	0	0	ensembl
ENSG00000299741	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000260107	lncRNA	1	0	0	0	0	1	ensembl
ZNF598	protein_coding	9	2	5	1	1	0	ensembl
NPW	protein_coding	2	2	0	0	0	0	ensembl
RN7SL219P	misc_RNA	1	0	0	0	0	1	ensembl
NHERF2	protein_coding	9	7	1	0	1	0	ensembl
NTHL1	protein_coding	13	5	5	2	1	0	ensembl
TSC2	protein_coding	70	19	37	10	4	0	ensembl
PKD1	protein_coding	40	5	21	4	10	0	ensembl
MIR1225	miRNA	1	0	0	0	0	1	ensembl
PKD1-AS1	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000261123	lncRNA	1	0	0	0	0	1	ensembl
MIR6511B1	miRNA	1	0	0	0	0	1	ensembl
ENSG00000261240	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000260447	lncRNA	1	0	0	0	0	1	ensembl
MIR4516	miRNA	1	0	0	0	0	1	ensembl
MIR3180-5	miRNA	1	0	0	0	0	1	ensembl
RAB26	protein_coding	8	3	4	1	0	0	ensembl
SNHG19	lncRNA	4	0	0	0	0	4	ensembl
SNORD60	snoRNA	1	0	0	0	0	1	ensembl
ENSG00000281010	snoRNA	1	0	0	0	0	1	ensembl
TRAF7	protein_coding	9	4	2	3	0	0	ensembl
CASKIN1	protein_coding	3	1	1	0	1	0	ensembl
MLST8	protein_coding	35	10	12	8	5	0	ensembl
BRICD5	protein_coding	4	3	1	0	0	0	ensembl
PGP	protein_coding	2	1	0	1	0	0	ensembl
ENSG00000261532	lncRNA	1	0	0	0	0	1	ensembl
E4F1	protein_coding	9	4	4	1	0	0	ensembl
ENSG00000259780	lncRNA	1	0	0	0	0	1	ensembl
DNASE1L2	protein_coding	6	6	0	0	0	0	ensembl
ECI1	protein_coding	7	4	3	0	0	0	ensembl
ECI1-AS1	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000299317	lncRNA	1	0	0	0	0	1	ensembl
RNPS1	protein_coding	26	20	5	1	0	0	ensembl
MIR3677HG	lncRNA	10	0	0	0	0	10	ensembl
MIR3677	miRNA	1	0	0	0	0	1	ensembl
MIR940	miRNA	1	0	0	0	0	1	ensembl
MIR4717	miRNA	1	0	0	0	0	1	ensembl
ABCA3	protein_coding	6	3	3	0	0	0	ensembl
ABCA17P	lncRNA	22	0	1	0	0	21	ensembl
ENSG00000293800	lncRNA	1	0	0	0	0	1	ensembl
CCNF	protein_coding	5	1	2	2	0	0	ensembl
ENSG00000285970	lncRNA	1	0	0	0	0	1	ensembl
MIR6767	miRNA	1	0	0	0	0	1	ensembl
ENSG00000260874	lncRNA	6	0	0	0	0	6	ensembl
TEDC2	protein_coding	13	6	6	1	0	0	ensembl
MIR6768	miRNA	1	0	0	0	0	1	ensembl
TEDC2-AS1	lncRNA	1	0	0	0	0	1	ensembl
NTN3	protein_coding	1	1	0	0	0	0	ensembl
TBC1D24	protein_coding	10	5	0	3	2	0	ensembl
ENSG00000260293	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000260272	protein_coding	1	1	0	0	0	0	ensembl
ATP6V0C	protein_coding	4	4	0	0	0	0	ensembl
ENSG00000259784	protein_coding	1	1	0	0	0	0	ensembl
ENSG00000279520	TEC	1	0	0	0	0	1	ensembl
AMDHD2	protein_coding	19	8	9	1	1	0	ensembl
CEMP1	protein_coding	2	2	0	0	0	0	ensembl
ENSG00000307949	lncRNA	1	0	0	0	0	1	ensembl
MIR3178	miRNA	1	0	0	0	0	1	ensembl
PDPK1	protein_coding	17	6	2	3	6	0	ensembl
ENSG00000304679	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000261613	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000261288	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000304654	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000269937	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000261140	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000260436	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000279568	TEC	1	0	0	0	0	1	ensembl
ENSG00000280402	TEC	1	0	0	0	0	1	ensembl
ENSG00000279162	TEC	1	0	0	0	0	1	ensembl
ENSG00000261093	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000291228	lncRNA	8	0	0	0	0	8	ensembl
ERVK13-1	lncRNA	48	0	1	0	0	47	ensembl
ENSG00000290728	lncRNA	5	0	0	0	0	5	ensembl
ENSG00000279057	TEC	1	0	0	0	0	1	ensembl
ENSG00000260176	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000295697	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000295643	lncRNA	5	0	0	0	0	5	ensembl
ENSG00000295667	lncRNA	1	0	0	0	0	1	ensembl
KCTD5	protein_coding	5	2	0	0	3	0	ensembl
ENSG00000279901	TEC	1	0	0	0	0	1	ensembl
PRSS27	protein_coding	5	1	2	2	0	0	ensembl
SRRM2-AS1	lncRNA	39	0	0	0	0	39	ensembl
SRRM2	protein_coding	26	6	13	3	4	0	ensembl
ELOB	protein_coding	8	8	0	0	0	0	ensembl
ENSG00000276791	lncRNA	1	0	0	0	0	1	ensembl
PRSS33	protein_coding	5	5	0	0	0	0	ensembl
SNORA3C	snoRNA	1	0	0	0	0	1	ensembl
PRSS41	protein_coding	2	2	0	0	0	0	ensembl
PRSS21	protein_coding	10	4	3	2	1	0	ensembl
ZG16B	protein_coding	6	4	2	0	0	0	ensembl
PRSS30P	lncRNA	70	0	0	0	0	70	ensembl
PRSS22	protein_coding	8	2	3	1	2	0	ensembl
ENSG00000263325	lncRNA	4	0	0	0	0	4	ensembl
ENSG00000263280	lncRNA	10	0	0	0	0	10	ensembl
FLYWCH2	protein_coding	5	4	0	0	1	0	ensembl
ENSG00000289222	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000295931	lncRNA	1	0	0	0	0	1	ensembl
FLYWCH1	protein_coding	14	9	1	0	4	0	ensembl
ENSG00000262482	lncRNA	2	0	0	0	0	2	ensembl
KREMEN2	protein_coding	6	6	0	0	0	0	ensembl
PKMYT1	protein_coding	20	12	4	1	3	0	ensembl
PAQR4	protein_coding	5	5	0	0	0	0	ensembl
ENSG00000262362	lncRNA	5	0	0	0	0	5	ensembl
GREP1	protein_coding	13	3	9	0	1	0	ensembl
ENSG00000289281	protein_coding	1	1	0	0	0	0	ensembl
ENSG00000272079	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000304416	lncRNA	5	0	0	0	0	5	ensembl
CLDN9	protein_coding	1	1	0	0	0	0	ensembl
CLDN6	protein_coding	3	3	0	0	0	0	ensembl
TNFRSF12A	protein_coding	7	5	1	1	0	0	ensembl
HCFC1R1	protein_coding	9	6	3	0	0	0	ensembl
THOC6	protein_coding	10	4	6	0	0	0	ensembl
BICDL2	protein_coding	6	4	2	0	0	0	ensembl
ENSG00000205890	lncRNA	1	0	0	0	0	1	ensembl
MMP25-AS1	lncRNA	16	0	0	0	0	16	ensembl
MMP25	protein_coding	5	2	2	1	0	0	ensembl
IL32	protein_coding	35	30	5	0	0	0	ensembl
RNU1-125P	snRNA	1	0	0	0	0	1	ensembl
ENSG00000262370	lncRNA	7	0	0	0	0	7	ensembl
RNU1-22P	snRNA	1	0	0	0	0	1	ensembl
ZSCAN10	protein_coding	10	7	2	0	1	0	ensembl
ZNF213-AS1	lncRNA	90	0	0	0	0	90	ensembl
ENSG00000263011	lncRNA	19	0	0	0	0	19	ensembl
ZNF205	protein_coding	6	6	0	0	0	0	ensembl
ZNF213	protein_coding	8	6	1	1	0	0	ensembl
ENSG00000293410	lncRNA	7	0	2	0	0	5	ensembl
ENSG00000302384	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000261889	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000306338	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000262521	lncRNA	1	0	0	0	0	1	ensembl
OR1F1	protein_coding	3	1	0	0	2	0	ensembl
ZNF200	protein_coding	10	7	3	0	0	0	ensembl
MEFV	protein_coding	15	4	2	9	0	0	ensembl
LINC00921	lncRNA	3	0	0	0	0	3	ensembl
ZNF263	protein_coding	8	8	0	0	0	0	ensembl
ENSG00000279330	TEC	1	0	0	0	0	1	ensembl
ENSG00000279031	TEC	1	0	0	0	0	1	ensembl
TIGD7	protein_coding	8	2	0	0	6	0	ensembl
ZNF75A	protein_coding	11	4	3	1	3	0	ensembl
ENSG00000262899	lncRNA	1	0	0	0	0	1	ensembl
OR2C1	protein_coding	1	1	0	0	0	0	ensembl
ENSG00000285329	protein_coding	2	0	0	1	1	0	ensembl
ZSCAN32	protein_coding	12	10	1	1	0	0	ensembl
ZNF174	protein_coding	5	5	0	0	0	0	ensembl
ZNF597	protein_coding	1	1	0	0	0	0	ensembl
NAA60	protein_coding	40	23	8	2	7	0	ensembl
ENSG00000303291	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000263212	lncRNA	1	0	0	0	0	1	ensembl
MIR6126	miRNA	1	0	0	0	0	1	ensembl
C16orf90	protein_coding	2	2	0	0	0	0	ensembl
CLUAP1	protein_coding	12	7	1	4	0	0	ensembl
ENSG00000278942	TEC	1	0	0	0	0	1	ensembl
NLRC3	protein_coding	5	3	0	1	1	0	ensembl
ENSG00000262312	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000261938	lncRNA	1	0	0	0	0	1	ensembl
SLX4	protein_coding	5	1	4	0	0	0	ensembl
DNASE1	protein_coding	14	5	2	6	1	0	ensembl
ENSG00000263235	lncRNA	1	0	0	0	0	1	ensembl
TRAP1	protein_coding	17	5	2	5	5	0	ensembl
ENSG00000276754	lncRNA	1	0	0	0	0	1	ensembl
CREBBP	protein_coding	20	7	7	0	6	0	ensembl
LINC02861	lncRNA	4	0	0	0	0	4	ensembl
ADCY9	protein_coding	7	3	1	1	2	0	ensembl
ENSG00000263159	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000263105	lncRNA	4	0	0	0	0	4	ensembl
ENSG00000298290	lncRNA	1	0	0	0	0	1	ensembl
SRL	protein_coding	3	2	0	1	0	0	ensembl
LINC01569	lncRNA	32	0	0	0	0	32	ensembl
TFAP4	protein_coding	7	2	3	2	0	0	ensembl
ENSG00000288935	lncRNA	2	0	0	0	0	2	ensembl
GLIS2	protein_coding	2	2	0	0	0	0	ensembl
GLIS2-AS1	lncRNA	12	0	0	0	0	12	ensembl
PAM16	protein_coding	15	6	1	3	5	0	ensembl
ENSG00000262712	lncRNA	1	0	0	0	0	1	ensembl
CORO7-PAM16	protein_coding	3	1	0	1	1	0	ensembl
ENSG00000280063	TEC	1	0	0	0	0	1	ensembl
CORO7	protein_coding	33	14	7	7	5	0	ensembl
VASN	protein_coding	1	1	0	0	0	0	ensembl
DNAJA3	protein_coding	14	4	4	3	3	0	ensembl
ENSG00000277170	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000277440	lncRNA	1	0	0	0	0	1	ensembl
NMRAL1	protein_coding	18	7	2	3	6	0	ensembl
HMOX2	protein_coding	18	17	0	0	1	0	ensembl
CDIP1	protein_coding	14	12	0	1	1	0	ensembl
ENSG00000278434	lncRNA	1	0	0	0	0	1	ensembl
C16orf96	protein_coding	1	1	0	0	0	0	ensembl
ENSG00000261789	lncRNA	1	0	0	0	0	1	ensembl
UBALD1	protein_coding	9	8	0	0	0	1	ensembl
MGRN1	protein_coding	18	9	3	1	5	0	ensembl
RN7SL850P	misc_RNA	1	0	0	0	0	1	ensembl
ENSG00000261442	lncRNA	1	0	0	0	0	1	ensembl
MIR6769A	miRNA	1	0	0	0	0	1	ensembl
NUDT16L1	protein_coding	5	5	0	0	0	0	ensembl
ANKS3	protein_coding	30	14	9	7	0	0	ensembl
ENSG00000266994	lncRNA	1	0	0	0	0	1	ensembl
DNAAF8	protein_coding	5	4	1	0	0	0	ensembl
ZNF500	protein_coding	8	6	0	1	1	0	ensembl
SEPTIN12	protein_coding	8	3	1	3	1	0	ensembl
ENSG00000285952	lncRNA	1	0	0	0	0	1	ensembl
SMIM22	protein_coding	11	8	3	0	0	0	ensembl
ENSG00000267077	lncRNA	1	0	0	0	0	1	ensembl
ROGDI	protein_coding	16	6	6	3	1	0	ensembl
GLYR1	protein_coding	13	6	4	2	1	0	ensembl
ENSG00000275056	lncRNA	1	0	0	0	0	1	ensembl
UBN1	protein_coding	9	5	1	2	1	0	ensembl
PPL	protein_coding	6	3	3	0	0	0	ensembl
SEC14L5	protein_coding	2	2	0	0	0	0	ensembl
ENSG00000310231	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000267072	lncRNA	1	0	0	0	0	1	ensembl
NAGPA	protein_coding	18	4	5	5	4	0	ensembl
ALG1	protein_coding	25	12	7	6	0	0	ensembl
C16orf89	protein_coding	6	3	3	0	0	0	ensembl
EEF2KMT	protein_coding	9	3	3	3	0	0	ensembl
ENSG00000285567	lncRNA	26	0	0	0	0	26	ensembl
ENSG00000299641	lncRNA	1	0	0	0	0	1	ensembl
LINC02164	lncRNA	1	0	0	0	0	1	ensembl
RBFOX1	protein_coding	40	27	3	0	10	0	ensembl
ENSG00000301646	lncRNA	1	0	0	0	0	1	ensembl
LINC01570	lncRNA	5	0	0	0	0	5	ensembl
ENSG00000301629	lncRNA	1	0	0	0	0	1	ensembl
MIR8065	miRNA	1	0	0	0	0	1	ensembl
ENSG00000305294	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000308075	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000280000	TEC	1	0	0	0	0	1	ensembl
ENSG00000257180	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000286635	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000260835	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000278975	TEC	1	0	0	0	0	1	ensembl
RNU7-99P	snRNA	1	0	0	0	0	1	ensembl
RNU6-457P	snRNA	1	0	0	0	0	1	ensembl
RNU6-328P	snRNA	1	0	0	0	0	1	ensembl
ENSG00000310437	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000289107	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000287340	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000283584	snoRNA	1	0	0	0	0	1	ensembl
ENSG00000301289	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000301309	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000261198	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000301273	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000252138	snoRNA	1	0	0	0	0	1	ensembl
ENSG00000260289	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000309099	lncRNA	4	0	0	0	0	4	ensembl
ENSG00000295584	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000299944	lncRNA	5	0	0	0	0	5	ensembl
ENSG00000299962	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000296626	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000260003	lncRNA	1	0	0	0	0	1	ensembl
LINC02152	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000260058	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000259819	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000302503	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000261066	lncRNA	1	0	0	0	0	1	ensembl
TMEM114	protein_coding	5	3	1	0	1	0	ensembl
ENSG00000287522	lncRNA	1	0	0	0	0	1	ensembl
METTL22	protein_coding	18	6	4	4	4	0	ensembl
ENSG00000279357	TEC	1	0	0	0	0	1	ensembl
ABAT	protein_coding	16	9	2	2	3	0	ensembl
RN7SL743P	misc_RNA	1	0	0	0	0	1	ensembl
RNU7-63P	snRNA	1	0	0	0	0	1	ensembl
ENSG00000300157	lncRNA	1	0	0	0	0	1	ensembl
TMEM186	protein_coding	2	1	0	0	1	0	ensembl
PMM2	protein_coding	28	4	8	13	3	0	ensembl
ENSG00000260350	lncRNA	1	0	0	0	0	1	ensembl
CARHSP1	protein_coding	20	16	3	0	1	0	ensembl
CARHSP1-DT	lncRNA	1	0	0	0	0	1	ensembl
LITAFD	protein_coding	5	5	0	0	0	0	ensembl
USP7	protein_coding	23	8	8	5	2	0	ensembl
USP7-AS1	lncRNA	4	0	0	0	0	4	ensembl
ENSG00000309643	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000296326	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000296307	lncRNA	4	0	0	0	0	4	ensembl
ENSG00000302150	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000261392	lncRNA	1	0	0	0	0	1	ensembl
HAPSTR1	protein_coding	2	2	0	0	0	0	ensembl
ENSG00000263244	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000260349	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000294612	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000299841	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000298062	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000294690	lncRNA	1	0	0	0	0	1	ensembl
LINC02177	lncRNA	65	0	0	0	0	65	ensembl
LINC01177	lncRNA	1	0	0	0	0	1	ensembl
LINC01195	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000300230	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000298224	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000260362	lncRNA	5	0	0	0	0	5	ensembl
ENSG00000298185	lncRNA	4	0	0	0	0	4	ensembl
GRIN2A	protein_coding	19	9	6	0	4	0	ensembl
ENSG00000283221	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000287830	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000261810	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000302122	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000285543	lncRNA	5	0	0	0	0	5	ensembl
RN7SL493P	misc_RNA	1	0	0	0	0	1	ensembl
ENSG00000303582	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000303602	lncRNA	11	0	0	0	0	11	ensembl
ATF7IP2	protein_coding	18	9	5	2	2	0	ensembl
ENSG00000260756	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000293875	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000303796	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000289023	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000279662	TEC	1	0	0	0	0	1	ensembl
RNU6-633P	snRNA	1	0	0	0	0	1	ensembl
ENSG00000296568	lncRNA	1	0	0	0	0	1	ensembl
LINC01290	lncRNA	1	0	0	0	0	1	ensembl
EMP2	protein_coding	3	2	1	0	0	0	ensembl
ENSG00000256013	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000260310	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000301053	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000301034	lncRNA	4	0	0	0	0	4	ensembl
ENSG00000303290	lncRNA	1	0	0	0	0	1	ensembl
TEKT5	protein_coding	3	2	0	0	1	0	ensembl
ENSG00000263279	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000310402	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000289073	lncRNA	1	0	0	0	0	1	ensembl
NUBP1	protein_coding	8	5	1	0	2	0	ensembl
TVP23A	protein_coding	11	4	0	4	3	0	ensembl
ENSG00000302410	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000262151	lncRNA	2	0	0	0	0	2	ensembl
CIITA	protein_coding	20	7	5	3	5	0	ensembl
ENSG00000308110	lncRNA	1	0	0	0	0	1	ensembl
DEXI	protein_coding	4	3	0	0	1	0	ensembl
ENSG00000280153	TEC	1	0	0	0	0	1	ensembl
CLEC16A	protein_coding	14	7	3	0	4	0	ensembl
ENSG00000274038	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000262020	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000287121	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000263033	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000306976	lncRNA	1	0	0	0	0	1	ensembl
RMI2	protein_coding	7	4	1	0	2	0	ensembl
SOCS1	protein_coding	2	2	0	0	0	0	ensembl
TNP2	protein_coding	2	2	0	0	0	0	ensembl
PRM3	protein_coding	1	1	0	0	0	0	ensembl
ENSG00000212228	snoRNA	1	0	0	0	0	1	ensembl
PRM2	protein_coding	2	2	0	0	0	0	ensembl
PRM1	protein_coding	1	1	0	0	0	0	ensembl
ENSG00000287429	lncRNA	1	0	0	0	0	1	ensembl
MIR548H2	miRNA	1	0	0	0	0	1	ensembl
ENSG00000263080	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000262703	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000188897	protein_coding	9	4	4	1	0	0	ensembl
ENSG00000262999	lncRNA	1	0	0	0	0	1	ensembl
LITAF	protein_coding	19	17	0	2	0	0	ensembl
ENSG00000300304	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000300288	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000300271	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000296138	lncRNA	2	0	0	0	0	2	ensembl
SNN	protein_coding	1	1	0	0	0	0	ensembl
TXNDC11	protein_coding	9	3	2	2	2	0	ensembl
TXNDC11-AS1	lncRNA	4	0	0	0	0	4	ensembl
ZC3H7A	protein_coding	17	9	5	2	1	0	ensembl
ENSG00000277369	lncRNA	1	0	0	0	0	1	ensembl
BCAR4	lncRNA	41	0	0	0	0	41	ensembl
ENSG00000294735	lncRNA	1	0	0	0	0	1	ensembl
RSL1D1	protein_coding	12	5	2	5	0	0	ensembl
RSL1D1-DT	lncRNA	14	0	0	0	0	14	ensembl
GSPT1	protein_coding	10	7	2	0	1	0	ensembl
ENSG00000261560	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000261216	lncRNA	1	0	0	0	0	1	ensembl
NPIPB2	protein_coding	8	5	2	0	1	0	ensembl
TNFRSF17	protein_coding	3	3	0	0	0	0	ensembl
SNX29	protein_coding	8	4	2	1	1	0	ensembl
ENSG00000260488	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000175604	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000261293	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000238685	snoRNA	1	0	0	0	0	1	ensembl
ENSG00000261394	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000260723	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000278979	TEC	1	0	0	0	0	1	ensembl
ENSG00000304001	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000260601	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000259876	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000259899	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000274834	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000303237	lncRNA	1	0	0	0	0	1	ensembl
CPPED1	protein_coding	4	3	1	0	0	0	ensembl
MIR4718	miRNA	1	0	0	0	0	1	ensembl
ENSG00000260378	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000261158	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000305606	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000296117	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000199474	snoRNA	1	0	0	0	0	1	ensembl
SHISA9	protein_coding	4	2	0	0	2	0	ensembl
ENSG00000262116	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000262801	lncRNA	12	0	0	0	0	12	ensembl
ENSG00000262011	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000299027	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000299051	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000294970	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000262267	lncRNA	9	0	0	0	0	9	ensembl
ENSG00000299216	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000301064	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000294507	lncRNA	1	0	0	0	0	1	ensembl
ERCC4	protein_coding	16	3	7	4	2	0	ensembl
ENSG00000262732	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000263234	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000305960	lncRNA	16	0	0	0	0	16	ensembl
